item_uid,category,recent,k,key,model,temp,n_trials,nci,entropy_bits,accuracy,modal_answer,modal_correct
111_2022-PM-70,Priority,Y,4,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
111_2022-PM-97,Priority,Y,4,C,gpt-4o,0.5,30,0.8946,0.2108,0.9667,C,1
111_2022-PM-97,Priority,Y,4,C,gpt-4o,1.5,30,0.3566,1.2868,0.7,C,1
111_2022-PM-97,Priority,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
111_2022-PM-97,Priority,Y,4,C,gpt-4o,1.0,30,0.5409,0.9183,0.6667,C,1
111_2022-PM-97,Priority,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
111_2022-PM-97,Priority,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
111_2022-PM-97,Priority,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
111_2022-PM-97,Priority,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
111_2022-PM-97,Priority,Y,4,C,gemini-2.5-flash-lite,1.0,30,0.8946,0.2108,0.9667,C,1
111_2022-PM-97,Priority,Y,4,C,gemini-2.5-flash-lite,1.5,30,0.7655,0.469,0.9,C,1
110_2021-AM-65,Priority,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
111_2022-PM-97,Priority,Y,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
110_2021-AM-65,Priority,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
111_2022-PM-48,Priority,Y,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,0.0,D,0
110_2021-AM-65,Priority,N,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
110_2021-AM-65,Priority,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
110_2021-AM-68,Priority,N,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
110_2021-PM-40,Priority,N,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
110_2021-PM-40,Priority,N,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
110_2021-PM-40,Priority,N,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
110_2021-AM-68,Priority,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
110_2021-PM-40,Priority,N,4,C,gpt-4o,1.5,30,0.8946,0.2108,0.9667,C,1
110_2021-PM-40,Priority,N,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
110_2021-PM-40,Priority,N,4,C,gemini-2.5-flash-lite,0.5,30,0.8946,0.2108,0.9667,C,1
110_2021-PM-40,Priority,N,4,C,gemini-2.5-flash-lite,1.0,30,0.7167,0.5665,0.8667,C,1
110_2021-PM-40,Priority,N,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
110_2021-PM-40,Priority,N,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
110_2021-PM-40,Priority,N,4,C,gemini-2.5-flash-lite,1.5,30,0.5064,0.9871,0.5667,C,1
110_2021-PM-40,Priority,N,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
110_2021-PM-71,Priority,N,4,B,gpt-4o,0.5,30,0.5409,0.9183,0.3333,A,0
110_2021-PM-71,Priority,N,4,B,gpt-4o,0.0,30,1.0,-0.0,0.0,A,0
110_2021-PM-71,Priority,N,4,B,gpt-4o,1.0,30,0.526,0.9481,0.3667,A,0
110_2021-PM-71,Priority,N,4,B,gpt-4o,1.5,30,0.4318,1.1365,0.3667,A,0
110_2021-PM-71,Priority,N,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,0.0,A,0
110_2021-PM-71,Priority,N,4,B,gemini-2.5-flash-lite,0.5,30,0.8946,0.2108,0.0333,A,0
110_2021-PM-71,Priority,N,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
110_2021-PM-71,Priority,N,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
110_2021-PM-71,Priority,N,4,B,gemini-2.5-flash-lite,1.5,30,0.5074,0.9852,0.1667,A,0
110_2021-PM-71,Priority,N,4,B,gemini-2.5-flash-lite,1.0,30,0.4932,1.0137,0.1,A,0
110_2021-PM-71,Priority,N,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
109_2020-AM-64,Priority,N,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
110_2021-AM-68,Priority,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
109_2020-AM-64,Priority,N,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
109_2020-AM-112,Priority,N,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
109_2020-AM-112,Priority,N,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
109_2020-AM-112,Priority,N,4,C,gpt-4o,1.5,30,0.8946,0.2108,0.9667,C,1
109_2020-AM-112,Priority,N,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
109_2020-AM-112,Priority,N,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
109_2020-AM-112,Priority,N,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
109_2020-AM-112,Priority,N,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
109_2020-AM-64,Priority,N,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
109_2020-AM-112,Priority,N,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
109_2020-PM-63,Priority,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
109_2020-AM-112,Priority,N,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
109_2020-PM-63,Priority,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
109_2020-AM-112,Priority,N,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
109_2020-AM-112,Priority,N,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
109_2020-PM-63,Priority,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
109_2020-PM-63,Priority,N,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
108_2019-AM-45,Priority,N,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
109_2020-PM-63,Priority,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
108_2019-AM-45,Priority,N,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-45,Priority,N,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
108_2019-PM-22,Priority,N,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-22,Priority,N,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-22,Priority,N,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-22,Priority,N,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
108_2019-AM-45,Priority,N,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-22,Priority,N,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-22,Priority,N,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-22,Priority,N,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-41,Priority,N,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-22,Priority,N,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-41,Priority,N,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
108_2019-PM-41,Priority,N,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-22,Priority,N,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-41,Priority,N,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
108_2019-PM-41,Priority,N,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-41,Priority,N,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
108_2019-PM-41,Priority,N,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-41,Priority,N,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-22,Priority,N,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-41,Priority,N,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-41,Priority,N,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
108_2019-PM-49,Priority,N,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-41,Priority,N,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
108_2019-PM-22,Priority,N,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-49,Priority,N,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-66,Priority,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-66,Priority,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-49,Priority,N,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-66,Priority,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-66,Priority,N,4,D,gpt-4o,1.5,30,0.6148,0.7703,0.8333,D,1
108_2019-PM-66,Priority,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,0.0,B,0
108_2019-PM-66,Priority,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,0.0,B,0
108_2019-PM-66,Priority,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-66,Priority,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,0.0,B,0
108_2019-PM-66,Priority,N,4,D,gemini-2.5-flash-lite,1.5,30,0.7655,0.469,0.1,B,0
108_2019-PM-66,Priority,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-66,Priority,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-69,Priority,N,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
107_2018-AM-81,Priority,N,5,E,gpt-4o,0.0,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,gpt-4o,0.5,30,1.0,-0.0,1.0,E,1
108_2019-PM-69,Priority,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
107_2018-AM-81,Priority,N,5,E,gpt-4o,1.5,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,gpt-4o,1.0,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,E,1
115_2026-AM-10,Knowledge,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
107_2018-AM-81,Priority,N,5,E,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,E,1
107_2018-AM-81,Priority,N,5,E,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,E,1
115_2026-AM-10,Knowledge,Y,4,C,gpt-4o,1.5,30,0.6148,0.7703,0.8333,C,1
115_2026-AM-10,Knowledge,Y,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-10,Knowledge,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-10,Knowledge,Y,4,C,gpt-4o,1.0,30,0.8233,0.3534,0.9333,C,1
115_2026-AM-10,Knowledge,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-10,Knowledge,Y,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-10,Knowledge,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-10,Knowledge,Y,4,C,gemini-2.5-flash-lite,1.0,30,0.639,0.7219,0.8,C,1
115_2026-AM-10,Knowledge,Y,4,C,gemini-2.5-flash-lite,1.5,30,0.639,0.7219,0.8,C,1
115_2026-AM-11,Knowledge,Y,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-10,Knowledge,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-11,Knowledge,Y,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-11,Knowledge,Y,4,A,gemini-2.5-flash-lite,1.0,30,0.314,1.372,0.6667,A,1
115_2026-AM-15,Knowledge,Y,4,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-11,Knowledge,Y,4,A,gemini-2.5-flash-lite,1.5,30,0.2495,1.501,0.6,A,1
115_2026-AM-11,Knowledge,Y,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-15,Knowledge,Y,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-15,Knowledge,Y,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-18,Knowledge,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-15,Knowledge,Y,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-18,Knowledge,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-18,Knowledge,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-19,Knowledge,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-20,Knowledge,Y,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-20,Knowledge,Y,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-24,Knowledge,Y,5,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
115_2026-AM-25,Knowledge,Y,5,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-24,Knowledge,Y,5,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
115_2026-AM-25,Knowledge,Y,5,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
115_2026-AM-25,Knowledge,Y,5,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
