item_uid,category,model,temp,trial,raw_response,parsed_letter,key_letter,correct
107_2018-AM-81,Priority,claude-opus-4.5,0.0,14,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,15,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,16,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,17,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,10,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,19,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,21,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,23,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,24,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,22,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,25,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,20,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,26,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,18,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,30,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,29,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,2,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,27,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,4,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,3,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,10,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.0,28,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,9,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,8,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,6,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,7,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,14,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,5,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,18,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,17,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,19,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,12,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,16,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,20,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,13,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,21,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,22,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,23,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,11,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,24,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,15,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,28,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,29,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,27,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,30,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,2,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,25,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,4,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,3,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,6,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,7,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,5,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,9,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,12,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,13,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,14,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,10,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,11,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,15,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,17,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,8,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,19,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,18,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,22,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,24,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,20,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,0.5,26,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,25,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,23,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,27,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,28,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,2,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,29,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,3,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,5,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,4,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,30,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,6,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,7,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,8,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,9,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,26,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,10,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,12,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,11,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,14,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,15,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,13,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,16,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,17,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,18,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,19,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,20,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,21,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,22,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,23,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,24,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,16,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,25,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,26,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,27,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,28,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,30,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.0,29,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,2,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,3,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,5,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,4,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,6,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,10,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,7,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,8,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,9,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,11,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,12,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,13,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,15,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,17,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,14,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,19,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,16,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,18,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,20,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,21,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,25,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,24,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,26,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,22,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,23,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,27,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,28,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,29,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,0.5,30,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,3,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,4,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,2,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,6,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,5,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,8,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,7,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,9,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,10,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,12,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,11,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,13,5,E,E,1
107_2018-AM-81,Priority,claude-opus-4.5,1.0,21,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,15,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,14,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,16,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,18,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,17,5,E,E,1
107_2018-AM-81,Priority,gemini-2.5-flash-lite,1.0,20,5,E,E,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,11,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,10,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,9,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,12,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,13,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,8,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,6,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,16,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,14,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,15,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,7,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,19,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,17,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,20,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,18,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,21,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,23,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,24,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,26,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,27,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,22,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,29,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,2,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,5,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,28,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,4,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,3,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,6,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,9,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,30,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,7,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,15,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,11,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,14,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,8,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,16,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,13,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,20,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,0.5,25,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,17,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,18,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,19,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,12,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,21,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,10,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,27,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,24,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,25,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,22,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,29,2,B,B,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,23,2,B,B,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,3,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,2,1,A,A,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,30,2,B,B,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,4,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,5,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,6,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,7,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,8,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,9,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,10,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,11,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,12,1,A,A,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,26,2,B,B,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,13,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,16,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,17,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,15,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,18,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,14,1,A,A,1
111_2022-AM-92,Priority,claude-opus-4.5,1.0,28,2,B,B,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,20,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,23,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,22,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,19,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,24,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,25,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,26,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,27,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,29,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,3,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,30,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,4,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,6,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,21,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.0,28,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,9,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,7,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,12,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,11,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,10,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,14,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,13,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,15,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,16,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,17,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,18,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,19,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,20,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,22,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,21,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,24,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,26,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,27,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,28,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,23,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,29,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,8,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,30,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,2,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,5,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,4,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,5,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,8,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,7,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,10,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,3,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,11,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,9,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,12,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,0.5,25,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,15,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,14,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,16,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,17,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,18,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,13,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,21,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,24,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,23,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,22,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,25,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,6,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,27,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,26,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,28,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,29,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,30,1,A,A,1
111_2022-PM-48,Priority,claude-opus-4.5,0.0,2,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,4,4,D,A,0
111_2022-AM-118,Priority,claude-opus-4.5,0.5,2,1,A,A,1
111_2022-AM-118,Priority,claude-opus-4.5,1.0,20,1,A,A,1
111_2022-PM-48,Priority,claude-opus-4.5,0.0,8,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,6,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,7,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,10,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,3,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,11,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,12,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,13,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,14,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,15,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,16,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,9,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,17,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,21,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,22,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,18,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,19,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,25,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,23,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,26,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,27,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,28,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,29,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,2,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,3,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,5,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,30,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,4,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,24,4,D,A,0
111_2022-AM-118,Priority,claude-opus-4.5,1.0,19,1,A,A,1
111_2022-PM-48,Priority,claude-opus-4.5,0.5,6,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,7,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,8,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,9,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,5,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,10,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,11,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.0,20,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,12,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,14,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,13,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,17,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,18,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,19,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,22,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,21,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,23,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,20,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,25,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,27,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,26,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,15,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,24,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,29,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,28,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,3,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,0.5,30,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,4,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,6,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,2,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,7,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,5,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,8,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,9,4,D,A,0
111_2022-PM-48,Priority,claude-opus-4.5,1.0,12,4,D,A,0
