question_id,category,model,model_name,temperature,trial,response,intended_answer,correct,is_valid
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,20,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,21,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,22,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,23,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,24,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,25,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,26,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,27,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,28,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,29,B,B,1,True
A-07,Knowledge,gemini,gemini-2.5-flash-lite,0.0,30,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,1,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,2,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,3,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,4,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,5,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,6,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,7,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,8,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,9,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,10,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,11,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,12,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,13,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,14,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,15,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,16,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,17,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,18,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,19,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,20,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,21,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,22,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,23,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,24,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,25,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,26,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,27,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,28,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,29,B,B,1,True
A-08,Knowledge,gemini,gemini-2.5-flash-lite,0.0,30,B,B,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,1,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,2,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,3,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,4,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,5,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,6,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,7,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,8,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,9,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,10,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,11,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,12,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,13,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,14,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,15,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,16,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,17,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,18,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,19,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,20,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,21,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,22,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,23,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,24,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,25,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,26,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,27,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,28,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,29,A,A,1,True
A-09,Knowledge,gemini,gemini-2.5-flash-lite,0.0,30,A,A,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,1,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,2,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,3,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,4,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,5,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,6,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,7,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,8,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,9,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,10,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,11,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,12,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,13,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,14,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,15,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,16,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,17,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,18,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,19,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,20,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,21,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,22,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,23,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,24,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,25,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,26,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,27,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,28,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,29,B,B,1,True
A-10,Knowledge,gemini,gemini-2.5-flash-lite,0.0,30,B,B,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,A,A,1,True
B-01,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,A,A,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,B,B,1,True
B-02,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,B,B,1,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,A,C,0,True
B-03,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,A,C,0,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,A,A,1,True
B-04,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,A,A,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,C,C,1,True
B-05,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,C,C,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,A,A,1,True
B-06,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,A,A,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,28,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,29,C,C,1,True
B-07,Ethical,gemini,gemini-2.5-flash-lite,0.0,30,C,C,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,1,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,2,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,3,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,4,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,5,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,6,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,7,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,8,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,9,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,10,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,11,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,12,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,13,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,14,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,15,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,16,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,17,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,18,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,19,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,20,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,21,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,22,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,23,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,24,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,25,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,26,B,B,1,True
B-08,Ethical,gemini,gemini-2.5-flash-lite,0.0,27,B,B,1,True
